transaction_id,timestamp,account_id,account_type,amount,balance_after,balance_before,bank_id,counterparty_account_id,counterparty_isinternal,counterparty_name,counterparty_type,direction,fraud_confidence,is_fraud,source_location,status,user_id
a259774e-5eb8-4087-b724-62c88199ea8a,2023-06-05 15:16:50.243,3f0a58d7-7f9d-435c-a4a8-4f42c3ce7d5e,bank_account,181,0,181,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,ba43e09b-5261-4c1a-8f57-46ef8d52513c,true,debit,,inbound,0,false,,confirmed,0d517341-11c4-458c-b827-72372347a720
35573767-3356-4b5c-a630-3f02c1f3526e,2023-06-05 15:17:28.242,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
44343466-69e2-4185-986e-a2a37fa51026,2023-06-05 15:17:44.242,ce8103d6-44f6-4bc6-a453-1e8e4e63ec5b,bank_account,3060.54,115582.92,118643.46,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,6fab3dab-4dbc-4678-82ee-c6120d2cf0c8,true,debit,,inbound,0,false,,confirmed,b05b4b88-fb67-4757-8b7d-bd330340f984
a4eaab3d-9bdd-4cf2-b3e9-9e810d8f58e2,2023-06-05 15:17:24.243,f56baf82-2a11-4f24-aee1-fbd7f576b829,investment,5936.82,0,741,9df646c8-80a4-46c6-bf9d-c0a9b4eaa12d,ba43e09b-5261-4c1a-8f57-46ef8d52513c,true,investment,,inbound,1,true,,confirmed,8aa67879-8356-4a14-a421-e2abee86a91b
afaf9201-b285-4f82-a5aa-1f7ea901df37,2023-06-05 15:15:58.239,c4aab551-8add-4801-84d8-808f5e77b026,bank_account,4024.36,0,2671,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,bdc73af9-2acc-438f-91cb-85d1fe5683bc,true,debit,,inbound,0,false,,confirmed,7d771f56-4f15-4dde-b0d5-9459ab25e049
0020b16d-53b6-4c44-b257-b293e237d157,2023-06-05 15:17:00.244,010c07a5-e317-4d61-9e42-b9e491477cb5,bank_account,1864.28,19384.72,21249,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,10993d40-edcb-43e8-a246-1a8e70165280,true,debit,,inbound,0,false,,confirmed,15bc1666-45b9-4620-942b-bcbb9833d595
2404b304-3938-42c9-a200-8193cff2e651,2023-06-05 15:18:04.245,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
adbdd3d0-28b0-413e-9fb8-777f9752fe84,2023-06-05 15:16:10.244,3062830a-f2fa-4268-8974-edeedbc56bd6,debit,10844.33,8633995.76,8623151.43,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,c9ae2fc4-12c3-423c-89b1-940e77af1773,true,credit,,outbound,1,true,,confirmed,82314832-1f1a-4de1-af5d-f6ec3f8dff5f
6c91097f-7840-4e73-b328-18e0b3f6524e,2023-06-05 15:15:30.239,27368408-91af-4891-9ecc-77725236bf23,investment,418688.27,2306779.82,1888091.55,9df646c8-80a4-46c6-bf9d-c0a9b4eaa12d,013fbaa1-3f0b-4d92-b113-4c8a2867e9ad,true,investment,,outbound,1,true,,confirmed,10a62484-58cc-4505-adc0-fad1d2293e32
d4a2e550-11a7-41d8-a775-8e82efcb9430,2023-06-05 15:16:24.244,03cd2b5d-2473-4f0a-b394-042e61517baf,credit,11668.14,29885.86,41554,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,d0237890-c888-4b6c-8ee0-2e55f920c7da,true,credit,,inbound,1,true,,confirmed,5288ddb0-7a3a-42b7-947d-017c618c063f
de2d255d-3036-4243-855a-949890425acf,2023-06-05 15:18:20.243,010c07a5-e317-4d61-9e42-b9e491477cb5,bank_account,1864.28,19384.72,21249,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,10993d40-edcb-43e8-a246-1a8e70165280,true,debit,,inbound,0,false,,confirmed,15bc1666-45b9-4620-942b-bcbb9833d595
8d7fec85-13d7-4b7d-a912-cd68fd8fbc16,2023-06-05 15:15:34.244,3f0a58d7-7f9d-435c-a4a8-4f42c3ce7d5e,bank_account,181,0,181,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,ba43e09b-5261-4c1a-8f57-46ef8d52513c,true,debit,,inbound,0,false,,confirmed,0d517341-11c4-458c-b827-72372347a720
7947cbf1-8f3e-448f-aba6-3643fe7a07e3,2023-06-05 15:16:14.246,3f0a58d7-7f9d-435c-a4a8-4f42c3ce7d5e,bank_account,181,0,181,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,ba43e09b-5261-4c1a-8f57-46ef8d52513c,true,debit,,inbound,0,false,,confirmed,0d517341-11c4-458c-b827-72372347a720
433471df-a3c3-43ca-8285-99965818f99d,2023-06-05 15:17:58.239,d6ecdcea-750c-4f42-9b6d-845333e3d80c,bank_account,13465.91,0,0,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,0be99c08-c1ad-497c-a91e-79a3b4f55f4a,true,debit,,outbound,1,true,,confirmed,19f60cf3-1ba6-4630-9173-8c614231ba3c
16a5aa09-fd81-471b-8d1c-0a8333415a56,2023-06-05 15:16:08.242,1c355e49-2100-44f9-8cbb-ea2adc4fe326,debit,9839.64,160296.36,170136,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,6b709541-a472-4d7f-9461-02da32906a8f,true,prepaid,,inbound,1,true,,confirmed,29d30220-3a0e-48b7-9b19-31dd6a93a00b
77bba030-788b-4843-8afd-c673add108b4,2023-06-05 15:16:06.243,60d9a498-0669-490c-9916-65f2649cca92,bank_account,54988.56,8367720.25,8312731.68,9df646c8-80a4-46c6-bf9d-c0a9b4eaa12d,755ef095-efb6-454c-82c0-d4587e1e6b8c,true,credit,,outbound,1,true,,confirmed,40ef0df0-b5b5-4655-8b50-65a7db1f6fd3
90159418-e9b8-4d50-b208-7f4e51bf3268,2023-06-05 15:17:10.243,03cd2b5d-2473-4f0a-b394-042e61517baf,credit,11668.14,29885.86,41554,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,d0237890-c888-4b6c-8ee0-2e55f920c7da,true,credit,,inbound,1,true,,confirmed,5288ddb0-7a3a-42b7-947d-017c618c063f
aabc10b9-56bf-4a25-aa14-0212cd3146f5,2023-06-05 15:15:22.248,c4aab551-8add-4801-84d8-808f5e77b026,bank_account,4024.36,0,2671,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,bdc73af9-2acc-438f-91cb-85d1fe5683bc,true,debit,,inbound,0,false,,confirmed,7d771f56-4f15-4dde-b0d5-9459ab25e049
ddb0c87f-bc3e-40be-9db7-7d9021c6ea98,2023-06-05 15:18:50.241,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
e0952fd6-3952-49a1-afd2-8fb7bdafe424,2023-06-05 15:18:40.240,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
7bc2fb16-eef1-4ff2-bf68-1364491bb1a1,2023-06-05 15:18:44.244,a43570a3-a367-47d4-93a7-507d6ba73566,prepaid,65413.89,197036.35,131622.46,17e087fd-a19c-47c7-8b75-17330ceab1bb,f09476be-55e6-4edb-9b97-ae14c4f02485,true,debit,,outbound,1,true,,confirmed,c36adeae-eda7-4c22-b83f-d764461efdb6
5e02e625-7aa2-4cfe-8f6e-5e812a71e9c1,2023-06-05 15:18:10.245,c4aab551-8add-4801-84d8-808f5e77b026,bank_account,4024.36,0,2671,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,bdc73af9-2acc-438f-91cb-85d1fe5683bc,true,debit,,inbound,0,false,,confirmed,7d771f56-4f15-4dde-b0d5-9459ab25e049
1249a5db-4369-47bf-b331-c3f09bc6ad86,2023-06-05 15:16:38.246,03cd2b5d-2473-4f0a-b394-042e61517baf,credit,11668.14,29885.86,41554,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,d0237890-c888-4b6c-8ee0-2e55f920c7da,true,credit,,inbound,1,true,,confirmed,5288ddb0-7a3a-42b7-947d-017c618c063f
8bcb054d-882b-4de6-8abb-4ec2a0ffcf03,2023-06-05 15:16:16.239,228a2dae-7b59-45da-b49a-f6a19ccb317d,investment,144366.64,843226.08,698859.44,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,88c72155-6c0a-40af-ba12-0e104f84cb24,true,prepaid,,outbound,1,true,,confirmed,c115d326-1429-49af-8f90-4e3f40a3308e
d7727fd5-a590-4133-96ad-ef5dd9026a09,2023-06-05 15:16:40.244,1c355e49-2100-44f9-8cbb-ea2adc4fe326,debit,9839.64,160296.36,170136,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,6b709541-a472-4d7f-9461-02da32906a8f,true,prepaid,,inbound,1,true,,confirmed,29d30220-3a0e-48b7-9b19-31dd6a93a00b
02adcd31-c3a9-447f-aa45-69ccbc4b9178,2023-06-05 15:15:30.239,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
41dc0099-aa69-4011-8338-5943f4cfcf5c,2023-06-05 15:16:00.240,a679743a-1fe5-43c1-9456-4335c65b441e,debit,12336.48,7330235.59,7317899.11,9df646c8-80a4-46c6-bf9d-c0a9b4eaa12d,27c22d32-f970-42ae-8999-7f233fbacdf5,true,bank_account,,outbound,1,true,,confirmed,7d857ec2-8a28-434f-ad3f-40b6ac2f2e7c
0fb51d30-6c08-4f55-a483-31ae869c61d5,2023-06-05 15:16:40.243,2e2badd1-cb0b-439e-91ae-beb7f813f538,debit,403418.39,4238085.34,3834666.95,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,bc5f1486-fcfd-4e9b-972c-8923acdd6f9b,true,prepaid,,outbound,1,true,,confirmed,174dc1a5-7925-4946-9a5f-c4fc237c88f3
053a2f60-9576-4b88-81f1-437b39fed859,2023-06-05 15:17:32.239,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
9040f668-6e19-4c3d-835c-f0b5a2ce0dc6,2023-06-05 15:18:38.242,bd74fbb5-9160-40eb-b436-01b49d2af468,prepaid,7861.64,168225.59,176087.23,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,76df01ab-4ef6-4e1b-b4bb-a5251b00ee0e,true,credit,,inbound,1,true,,confirmed,f163cf6e-1191-4e37-9455-14cfcc20805b
6516f565-9691-4314-9c26-5ea6c6af209c,2023-06-05 15:18:34.239,1c355e49-2100-44f9-8cbb-ea2adc4fe326,debit,9839.64,160296.36,170136,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,6b709541-a472-4d7f-9461-02da32906a8f,true,prepaid,,inbound,1,true,,confirmed,29d30220-3a0e-48b7-9b19-31dd6a93a00b
4b3b1e54-33be-4197-9d2d-67f4c4c0d2d2,2023-06-05 15:18:12.239,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
ba1385f0-c1ab-486f-939f-34e00a8e57a3,2023-06-05 15:16:40.243,c4aab551-8add-4801-84d8-808f5e77b026,bank_account,4024.36,0,2671,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,bdc73af9-2acc-438f-91cb-85d1fe5683bc,true,debit,,inbound,0,false,,confirmed,7d771f56-4f15-4dde-b0d5-9459ab25e049
1232ee6f-e756-418e-be0d-3fd8e1d64b0b,2023-06-05 15:16:14.244,1c355e49-2100-44f9-8cbb-ea2adc4fe326,debit,9839.64,160296.36,170136,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,6b709541-a472-4d7f-9461-02da32906a8f,true,prepaid,,inbound,1,true,,confirmed,29d30220-3a0e-48b7-9b19-31dd6a93a00b
4de1cdb8-97eb-4e5a-88a7-62b07d6007ee,2023-06-05 15:16:52.241,534f42ff-ffad-4a23-9c6b-6cb3696267f7,prepaid,193161.04,6565786.32,6372625.28,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,7030c19f-8698-49a2-b755-d09452c24593,true,prepaid,,outbound,1,true,,confirmed,5c5ad122-7d81-4389-838f-2f93574b7e27
20a751de-0fe2-4b3e-bf26-c83b356808b2,2023-06-05 15:19:00.243,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
dd88eb9b-fd3c-4175-9133-aa96f667a766,2023-06-05 15:18:16.240,c4aab551-8add-4801-84d8-808f5e77b026,bank_account,4024.36,0,2671,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,bdc73af9-2acc-438f-91cb-85d1fe5683bc,true,debit,,inbound,0,false,,confirmed,7d771f56-4f15-4dde-b0d5-9459ab25e049
c655a5f7-b093-4204-b821-d9222b46f743,2023-06-05 15:19:04.239,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
a054557c-7e17-48a2-98ce-90ebee4863ad,2023-06-05 15:16:06.243,ae7fbcc6-bb6a-4a8f-8e45-9f0f05561b56,bank_account,62871.06,8430591.3,8367720.25,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,292bb8e9-4d69-42b0-a250-b0657dc10bfd,true,investment,,outbound,1,true,,confirmed,0cc5d3e1-3f74-4b35-9794-1c1f2ac3d4d8
69b57c0d-6ae2-498a-8053-d1bc302b803b,2023-06-05 15:15:40.239,d2a2506d-70eb-42c1-a898-b7ff442ae6ca,credit,7107.77,176087.23,183195,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,29d30220-3a0e-48b7-9b19-31dd6a93a00b,true,investment,,inbound,1,true,,confirmed,00219539-d91a-48ae-8b3d-8fb17650ac70
38f1e9f5-5983-4fb8-a72c-0f0ac042d791,2023-06-05 15:16:32.239,1c355e49-2100-44f9-8cbb-ea2adc4fe326,debit,9839.64,160296.36,170136,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,6b709541-a472-4d7f-9461-02da32906a8f,true,prepaid,,inbound,1,true,,confirmed,29d30220-3a0e-48b7-9b19-31dd6a93a00b
ef0d27a2-478d-4b97-aa88-83b407d01995,2023-06-05 15:17:58.239,010c07a5-e317-4d61-9e42-b9e491477cb5,bank_account,1864.28,19384.72,21249,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,10993d40-edcb-43e8-a246-1a8e70165280,true,debit,,inbound,0,false,,confirmed,15bc1666-45b9-4620-942b-bcbb9833d595
9e8f195a-96b3-453a-ba67-1ad32abf8963,2023-06-05 15:17:28.242,d2a2506d-70eb-42c1-a898-b7ff442ae6ca,credit,7107.77,176087.23,183195,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,29d30220-3a0e-48b7-9b19-31dd6a93a00b,true,investment,,inbound,1,true,,confirmed,00219539-d91a-48ae-8b3d-8fb17650ac70
50924b6e-d912-4139-a4c0-caf5231a8716,2023-06-05 15:18:20.243,b14394c5-78a1-42cc-8317-bf79e06994c2,credit,7067.9,0,0,9df646c8-80a4-46c6-bf9d-c0a9b4eaa12d,20cfa682-e061-4156-a6db-0380c1997bf8,true,bank_account,,outbound,1,true,,confirmed,4859c9e4-e796-45ca-8ef8-9b86a09d6d0b
9be7a28e-3f64-4653-9b82-eecac86b7ec1,2023-06-05 15:17:34.243,c4aab551-8add-4801-84d8-808f5e77b026,bank_account,4024.36,0,2671,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,bdc73af9-2acc-438f-91cb-85d1fe5683bc,true,debit,,inbound,0,false,,confirmed,7d771f56-4f15-4dde-b0d5-9459ab25e049
4bbb5185-b02f-4ca8-905a-7af131245b4c,2023-06-05 15:16:48.240,54b70f00-70ff-4e15-8d6a-ebfbb3ecdc0f,prepaid,259753.27,5678386.36,5418633.09,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,faf40b7b-c6b2-42ac-8081-f483407397be,true,investment,,outbound,1,true,,confirmed,70f7abf5-3f6f-4a9d-af21-f46abe60a42c
cbecdc55-8f93-454a-a574-9e53d1341ee6,2023-06-05 15:18:40.240,010c07a5-e317-4d61-9e42-b9e491477cb5,bank_account,1864.28,19384.72,21249,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,10993d40-edcb-43e8-a246-1a8e70165280,true,debit,,inbound,0,false,,confirmed,15bc1666-45b9-4620-942b-bcbb9833d595
fd60e735-ced2-401f-bf83-2d9f477311db,2023-06-05 15:16:02.246,d2a2506d-70eb-42c1-a898-b7ff442ae6ca,credit,7107.77,176087.23,183195,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,29d30220-3a0e-48b7-9b19-31dd6a93a00b,true,investment,,inbound,1,true,,confirmed,00219539-d91a-48ae-8b3d-8fb17650ac70
a2a64a0c-e495-46b8-aa79-5b0bb7fd3e4b,2023-06-05 15:18:08.239,3f0a58d7-7f9d-435c-a4a8-4f42c3ce7d5e,bank_account,181,0,181,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,ba43e09b-5261-4c1a-8f57-46ef8d52513c,true,debit,,inbound,0,false,,confirmed,0d517341-11c4-458c-b827-72372347a720
93e25dc6-fa75-40c9-a0ca-be8b7833882b,2023-06-05 15:17:40.245,010c07a5-e317-4d61-9e42-b9e491477cb5,bank_account,1864.28,19384.72,21249,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,10993d40-edcb-43e8-a246-1a8e70165280,true,debit,,inbound,0,false,,confirmed,15bc1666-45b9-4620-942b-bcbb9833d595
2eba3293-a4d1-4d5a-8871-167d68e8574d,2023-06-05 15:15:56.240,535147b5-93b4-48dd-be80-06201ba9a0c1,investment,134977.11,6572510.82,6437533.71,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,7d25ff3a-50e3-441f-a4a3-f1f2bec04949,true,bank_account,,outbound,1,true,,confirmed,a17ac207-6283-4dbb-a9d6-b94a07a6d2ea
5bb31e7e-49ec-40ff-9de2-3a98410e2283,2023-06-05 15:18:58.242,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
15e24a68-4e06-4501-9708-c22ec062af36,2023-06-05 15:18:22.243,397876b0-fbe5-4ab0-aba9-771f22cc28ce,investment,22276,0,0,9df646c8-80a4-46c6-bf9d-c0a9b4eaa12d,013fbaa1-3f0b-4d92-b113-4c8a2867e9ad,true,investment,,outbound,1,true,,confirmed,b6fa426a-a84b-4acf-89c8-ce5504f1a829
d0364a6b-facd-4593-8b35-c9cda1c6cf09,2023-06-05 15:18:48.242,1c355e49-2100-44f9-8cbb-ea2adc4fe326,debit,9839.64,160296.36,170136,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,6b709541-a472-4d7f-9461-02da32906a8f,true,prepaid,,inbound,1,true,,confirmed,29d30220-3a0e-48b7-9b19-31dd6a93a00b
aca3231a-d0ee-4d99-9c2e-0a363fcfec10,2023-06-05 15:15:52.247,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
1558ed41-55fa-4535-8cbb-b1cfe40551a8,2023-06-05 15:15:12.243,c4aab551-8add-4801-84d8-808f5e77b026,bank_account,4024.36,0,2671,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,bdc73af9-2acc-438f-91cb-85d1fe5683bc,true,debit,,inbound,0,false,,confirmed,7d771f56-4f15-4dde-b0d5-9459ab25e049
3e2b39b2-99cf-465d-87bb-e5c3252e83b6,2023-06-05 15:16:10.247,03cd2b5d-2473-4f0a-b394-042e61517baf,credit,11668.14,29885.86,41554,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,d0237890-c888-4b6c-8ee0-2e55f920c7da,true,credit,,inbound,1,true,,confirmed,5288ddb0-7a3a-42b7-947d-017c618c063f
73bbe809-48a4-4d18-8b42-530979d50ab2,2023-06-05 15:18:34.239,010c07a5-e317-4d61-9e42-b9e491477cb5,bank_account,1864.28,19384.72,21249,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,10993d40-edcb-43e8-a246-1a8e70165280,true,debit,,inbound,0,false,,confirmed,15bc1666-45b9-4620-942b-bcbb9833d595
5a3a5bc2-e7b5-4e5c-be8e-2f0f3b158c92,2023-06-05 15:17:34.244,620b920c-1857-4e82-bdcd-389c5e626f72,credit,8811.67,22036.33,30848,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,5512db6e-9e4f-4cf5-804c-8568d4994008,true,investment,,inbound,1,true,,confirmed,4bed14bf-8aaf-4455-8219-ce1ffc22f570
fa7cf046-307f-480a-9628-8fc6dba1579a,2023-06-05 15:15:46.244,c4aab551-8add-4801-84d8-808f5e77b026,bank_account,4024.36,0,2671,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,bdc73af9-2acc-438f-91cb-85d1fe5683bc,true,debit,,inbound,0,false,,confirmed,7d771f56-4f15-4dde-b0d5-9459ab25e049
930d30fd-ca4b-4204-b3ce-e69592901efd,2023-06-05 15:18:26.239,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
5c6ec43b-e64f-45a8-afb5-f06d059cbeb3,2023-06-05 15:18:16.238,3b25a741-4685-4d18-8ec2-137d1c75fe44,bank_account,1209.64,2115.61,3325.26,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,0,false,,confirmed,26b0a8eb-00e1-4bce-ba83-65ffab97de97
d4887c35-e7e2-4923-bf3b-f7bb7b50a1d6,2023-06-05 15:18:46.239,d2a2506d-70eb-42c1-a898-b7ff442ae6ca,credit,7107.77,176087.23,183195,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,29d30220-3a0e-48b7-9b19-31dd6a93a00b,true,investment,,inbound,1,true,,confirmed,00219539-d91a-48ae-8b3d-8fb17650ac70
428ce6cf-127a-4a8c-a895-88541502c529,2023-06-05 15:15:24.246,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
06c8e169-93f1-4c25-93a3-64fb5c901c77,2023-06-05 15:17:18.243,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
35236f61-c5c8-4645-bc5a-6e5ae19933c7,2023-06-05 15:18:16.239,1c355e49-2100-44f9-8cbb-ea2adc4fe326,debit,9839.64,160296.36,170136,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,6b709541-a472-4d7f-9461-02da32906a8f,true,prepaid,,inbound,1,true,,confirmed,29d30220-3a0e-48b7-9b19-31dd6a93a00b
0bc70729-f6fa-468f-b014-e98baa6573ed,2023-06-05 15:19:08.239,e9b7b007-6b68-42de-b79c-1c4bc9ba7e71,debit,7817.71,46042.29,53860,59d3b0e0-0f96-4cd0-8c66-8a9f95b4b3a1,3e2d4314-1036-43ce-8585-1686a456f4c4,true,bank_account,,inbound,1,true,,confirmed,7b8a7991-e629-4d32-a600-79987258d92e
b929d2f1-26e9-4949-9f09-85a98f1bed9a,2023-06-05 15:16:20.239,50ecbee2-6882-4b9a-9ad8-ba538bf88e2c,debit,74933.22,1155863.3,1080930.07,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,32a9acf2-624e-485e-ae91-613b3ad16a11,true,credit,,outbound,1,true,,confirmed,357c3ad2-f32d-4e15-8031-a46fea271130
a8cd8a7d-545f-4a4f-89c6-f28627b69b93,2023-06-05 15:16:20.242,d2a2506d-70eb-42c1-a898-b7ff442ae6ca,credit,7107.77,176087.23,183195,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,29d30220-3a0e-48b7-9b19-31dd6a93a00b,true,investment,,inbound,1,true,,confirmed,00219539-d91a-48ae-8b3d-8fb17650ac70
34b25493-f63f-494d-bedc-bd704a5c559a,2023-06-05 15:16:26.240,d22f48e7-39ec-4464-8d2d-6958480b3f00,bank_account,142577.44,1744028.07,1601450.63,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,7cf86cbc-9b50-4023-be64-0f6ec77a9239,true,credit,,outbound,1,true,,confirmed,ef7c69e5-3d17-4953-ab4e-bf15ca2f2b2a
26f5fc1d-e6d1-48f8-bdf3-30b00cd383dd,2023-06-05 15:16:20.239,fe9e5b7e-c9d7-484c-b8d4-098fefceb976,credit,181,0,181,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,39d6df41-9ee6-4841-937a-eaa10e3b6102,true,credit,,inbound,0,false,,confirmed,e56b87f9-c93f-4164-9d34-fed08259ef38
32ad13cd-5ed1-46b6-b042-6ecd54fc01ce,2023-06-05 15:17:34.242,1c355e49-2100-44f9-8cbb-ea2adc4fe326,debit,9839.64,160296.36,170136,0c13b312-7a8b-433d-af1a-c5ac3e5feb59,6b709541-a472-4d7f-9461-02da32906a8f,true,prepaid,,inbound,1,true,,confirmed,29d30220-3a0e-48b7-9b19-31dd6a93a00b
9b3e67d0-beca-49d7-af53-2be53126c2cb,2023-06-05 15:17:12.244,010c07a5-e317-4d61-9e42-b9e491477cb5,bank_account,1864.28,19384.72,21249,9a321c15-0f74-4c9d-8c0b-e22f3d3591cd,10993d40-edcb-43e8-a246-1a8e70165280,true,debit,,inbound,0,false,,confirmed,15bc1666-45b9-4620-942b-bcbb9833d595
